customer_id,city,subscription_status,payment_mode
1912,Mumbai,Yes,UPI
1913,Bangalore,Yes,UPI
1914,Mumbai,Yes,UPI
1915,Delhi,Yes,UPI
1916,Bangalore,No,Card
1917,Delhi,No,COD
1918,Chennai,No,COD
1919,Bangalore,No,COD
1920,Chennai,No,COD
1921,Delhi,Yes,UPI
1922,Hyderabad,Yes,COD
1923,Chennai,Yes,UPI
1924,Delhi,No,COD
1925,Hyderabad,No,UPI
1926,Mumbai,No,UPI
1927,Bangalore,Yes,COD
1928,Bangalore,No,Card
1929,Bangalore,Yes,UPI
1930,Delhi,Yes,COD
1931,Bangalore,Yes,UPI
1932,Bangalore,Yes,COD
1933,Chennai,No,COD
1934,Hyderabad,Yes,Card
1935,Mumbai,Yes,Card
1936,Delhi,Yes,COD
1937,Mumbai,No,UPI
1938,Chennai,Yes,UPI
1939,Bangalore,Yes,COD
1940,Delhi,Yes,COD
1941,Delhi,No,COD
1942,Hyderabad,No,UPI
1943,Delhi,No,UPI
1944,Mumbai,No,UPI
1945,Hyderabad,No,UPI
1946,Mumbai,No,COD
1947,Chennai,Yes,COD
1948,Hyderabad,Yes,UPI
1949,Hyderabad,Yes,UPI
1950,Delhi,Yes,UPI
1951,Delhi,Yes,Card
1952,Hyderabad,No,COD
1953,Hyderabad,No,Card
1954,Mumbai,Yes,UPI
1955,Hyderabad,No,UPI
1956,Bangalore,Yes,UPI
1957,Mumbai,No,COD
1958,Chennai,No,COD
1959,Delhi,No,UPI
1960,Mumbai,Yes,Card
1961,Mumbai,No,COD
1962,Delhi,Yes,UPI
1963,Bangalore,Yes,Card
1964,Hyderabad,No,Card
1965,Delhi,Yes,COD
1966,Hyderabad,No,UPI
1967,Bangalore,Yes,Card
1968,Bangalore,Yes,UPI
1969,Delhi,Yes,UPI
1970,Mumbai,Yes,COD
1971,Delhi,Yes,UPI
1972,Delhi,Yes,Card
1973,Bangalore,Yes,UPI
1974,Mumbai,Yes,UPI
1975,Mumbai,No,COD
1976,Delhi,No,UPI
1977,Bangalore,Yes,Card
1978,Bangalore,Yes,UPI
1979,Chennai,Yes,UPI
1980,Bangalore,Yes,COD
1981,Bangalore,Yes,Card
1982,Chennai,No,Card
1983,Bangalore,No,COD
1984,Delhi,Yes,Card
1985,Chennai,Yes,UPI
1986,Delhi,Yes,UPI
1987,Bangalore,Yes,Card
1988,Chennai,No,Card
1989,Hyderabad,No,UPI
1990,Mumbai,Yes,Card
1991,Chennai,Yes,UPI
1992,Bangalore,Yes,Card
1993,Delhi,No,COD
1994,Mumbai,No,Card
1995,Mumbai,No,COD
1996,Chennai,Yes,UPI
1997,Delhi,Yes,Card
1998,Delhi,No,Card
1999,Delhi,No,Card
2000,Delhi,Yes,UPI
2001,Chennai,Yes,COD
2002,Bangalore,Yes,UPI
2003,Delhi,Yes,UPI
2004,Bangalore,Yes,Card
2005,Delhi,Yes,UPI
2006,Mumbai,Yes,Card
2007,Mumbai,No,UPI
2008,Delhi,No,Card
2009,Delhi,Yes,UPI
2010,Chennai,Yes,COD
2011,Chennai,No,UPI
2012,Delhi,No,UPI
2013,Chennai,Yes,COD
2014,Delhi,Yes,COD
2015,Delhi,No,COD
2016,Chennai,Yes,COD
2017,Chennai,No,Card
2018,Delhi,No,COD
2019,Chennai,Yes,COD
2020,Bangalore,No,UPI
2021,Mumbai,No,UPI
2022,Bangalore,Yes,UPI
2023,Hyderabad,Yes,COD
2024,Delhi,No,COD
2025,Chennai,No,Card
2026,Chennai,Yes,COD
2027,Delhi,Yes,COD
2028,Mumbai,Yes,Card
2029,Mumbai,Yes,UPI
2030,Mumbai,No,COD
2031,Chennai,Yes,Card
2032,Hyderabad,No,UPI
2033,Bangalore,No,UPI
2034,Bangalore,Yes,COD
2035,Delhi,Yes,COD
2036,Delhi,Yes,UPI
2037,Delhi,No,UPI
2038,Chennai,Yes,Card
2039,Chennai,Yes,COD
2040,Chennai,No,UPI
2041,Mumbai,No,UPI
2042,Hyderabad,Yes,COD
2043,Bangalore,No,COD
2044,Bangalore,Yes,COD
2045,Delhi,No,UPI
2046,Mumbai,Yes,UPI
2047,Hyderabad,Yes,UPI
2048,Delhi,No,UPI
2049,Delhi,No,UPI
2050,Hyderabad,No,UPI
2051,Mumbai,Yes,Card
2052,Bangalore,No,UPI
2053,Hyderabad,No,Card
2054,Delhi,Yes,UPI
2055,Delhi,Yes,UPI
2056,Delhi,No,UPI
2057,Chennai,Yes,Card
2058,Chennai,Yes,UPI
2059,Hyderabad,No,UPI
2060,Bangalore,Yes,Card
2061,Bangalore,No,Card
2062,Hyderabad,Yes,UPI
2063,Delhi,No,UPI
2064,Delhi,Yes,COD
2065,Hyderabad,Yes,COD
2066,Chennai,No,COD
2067,Delhi,No,COD
2068,Bangalore,Yes,Card
2069,Mumbai,No,UPI
2070,Hyderabad,Yes,UPI
2071,Mumbai,No,Card
2072,Hyderabad,Yes,Card
2073,Delhi,No,UPI
2074,Mumbai,Yes,Card
2075,Hyderabad,No,COD
2076,Delhi,Yes,Card
2077,Mumbai,Yes,Card
2078,Chennai,Yes,COD
2079,Chennai,Yes,Card
2080,Mumbai,Yes,UPI
2081,Delhi,Yes,COD
2082,Chennai,Yes,UPI
2083,Delhi,Yes,UPI
2084,Delhi,Yes,UPI
2085,Bangalore,Yes,Card
2086,Bangalore,Yes,UPI
2087,Hyderabad,Yes,UPI
2088,Hyderabad,Yes,UPI
2089,Mumbai,No,Card
2090,Bangalore,Yes,Card
2091,Hyderabad,Yes,UPI
2092,Chennai,Yes,UPI
2093,Delhi,Yes,Card
2094,Hyderabad,No,Card
2095,Chennai,No,Card
2096,Bangalore,Yes,Card
2097,Delhi,Yes,UPI
2098,Delhi,No,UPI
2099,Mumbai,No,UPI
2100,Hyderabad,No,COD
2101,Chennai,No,Card
2102,Bangalore,Yes,UPI
2103,Mumbai,Yes,UPI
2104,Chennai,Yes,COD
2105,Bangalore,Yes,UPI
2106,Chennai,No,COD
2107,Chennai,Yes,COD
2108,Mumbai,No,COD
2109,Mumbai,No,UPI
2110,Delhi,No,Card
2111,Delhi,Yes,COD
2112,Delhi,Yes,Card
2113,Hyderabad,No,UPI
2114,Chennai,No,COD
2115,Chennai,No,UPI
2116,Bangalore,Yes,UPI
2117,Mumbai,No,COD
2118,Bangalore,No,Card
2119,Delhi,No,Card
2120,Bangalore,No,COD
2121,Mumbai,Yes,UPI
2122,Delhi,Yes,UPI
2123,Mumbai,No,UPI
2124,Hyderabad,Yes,Card
2125,Delhi,No,Card
2126,Hyderabad,No,Card
2127,Delhi,No,Card
2128,Delhi,Yes,Card
2129,Delhi,No,Card
2130,Hyderabad,Yes,Card
2131,Delhi,Yes,UPI
2132,Delhi,Yes,UPI
2133,Delhi,No,UPI
2134,Hyderabad,No,Card
2135,Mumbai,Yes,UPI
2136,Delhi,Yes,COD
2137,Delhi,Yes,UPI
2138,Mumbai,Yes,Card
2139,Mumbai,No,UPI
2140,Delhi,No,Card
2141,Hyderabad,Yes,UPI
2142,Mumbai,No,UPI
2143,Delhi,Yes,COD
2144,Hyderabad,No,UPI
2145,Bangalore,Yes,UPI
2146,Mumbai,No,COD
2147,Bangalore,Yes,Card
2148,Bangalore,Yes,COD
2149,Mumbai,Yes,Card
2150,Delhi,Yes,UPI
2151,Mumbai,Yes,Card
2152,Bangalore,No,UPI
2153,Hyderabad,No,UPI
2154,Mumbai,No,UPI
2155,Bangalore,Yes,UPI
2156,Delhi,Yes,Card
2157,Bangalore,Yes,UPI
2158,Chennai,Yes,COD
2159,Delhi,Yes,UPI
2160,Delhi,Yes,UPI
2161,Hyderabad,Yes,Card
2162,Mumbai,Yes,Card
2163,Hyderabad,Yes,Card
2164,Hyderabad,No,Card
2165,Hyderabad,Yes,UPI
2166,Mumbai,Yes,UPI
2167,Bangalore,Yes,Card
2168,Delhi,No,COD
2169,Delhi,No,Card
2170,Chennai,No,UPI
2171,Bangalore,Yes,COD
2172,Delhi,No,UPI
2173,Mumbai,No,Card
2174,Delhi,No,UPI
2175,Hyderabad,Yes,UPI
2176,Delhi,Yes,Card
2177,Delhi,No,UPI
2178,Mumbai,Yes,UPI
2179,Chennai,No,UPI
2180,Hyderabad,Yes,COD
2181,Delhi,Yes,UPI
2182,Mumbai,No,UPI
2183,Mumbai,No,UPI
2184,Bangalore,Yes,Card
2185,Chennai,Yes,Card
2186,Mumbai,No,Card
2187,Delhi,Yes,Card
2188,Bangalore,No,UPI
2189,Hyderabad,No,UPI
2190,Delhi,Yes,UPI
2191,Mumbai,No,COD
2192,Hyderabad,No,COD
2193,Chennai,Yes,COD
2194,Mumbai,Yes,Card
2195,Mumbai,No,COD
2196,Hyderabad,No,Card
2197,Hyderabad,Yes,Card
2198,Chennai,Yes,UPI
2199,Bangalore,No,Card
2200,Delhi,No,UPI
2201,Bangalore,Yes,UPI
2202,Mumbai,No,UPI
2203,Chennai,Yes,COD
2204,Mumbai,No,UPI
2205,Mumbai,No,COD
2206,Mumbai,Yes,UPI
2207,Bangalore,Yes,Card
2208,Mumbai,No,Card
2209,Bangalore,No,Card
2210,Hyderabad,Yes,UPI
2211,Chennai,Yes,UPI
2212,Mumbai,Yes,UPI
2213,Bangalore,No,COD
2214,Mumbai,No,COD
2215,Mumbai,No,UPI
2216,Bangalore,No,Card
2217,Hyderabad,No,COD
2218,Mumbai,Yes,COD
2219,Hyderabad,Yes,Card
2220,Hyderabad,Yes,Card
2221,Mumbai,Yes,Card
2222,Mumbai,No,UPI
2223,Delhi,No,UPI
2224,Delhi,No,COD
2225,Chennai,No,UPI
2226,Hyderabad,Yes,Card
2227,Hyderabad,Yes,Card
2228,Delhi,Yes,UPI
2229,Bangalore,No,UPI
2230,Hyderabad,No,UPI
2231,Mumbai,Yes,UPI
2232,Mumbai,No,UPI
2233,Hyderabad,Yes,UPI
2234,Delhi,No,COD
2235,Bangalore,Yes,COD
2236,Mumbai,Yes,Card
2237,Delhi,No,COD
2238,Hyderabad,Yes,UPI
2239,Delhi,No,Card
2240,Mumbai,Yes,COD
2241,Chennai,Yes,Card
2242,Chennai,Yes,UPI
2243,Mumbai,Yes,UPI
2244,Bangalore,Yes,Card
2245,Bangalore,Yes,Card
2246,Bangalore,Yes,Card
2247,Mumbai,Yes,COD
2248,Bangalore,No,UPI
2249,Mumbai,Yes,UPI
2250,Delhi,No,UPI
2251,Bangalore,No,UPI
2252,Delhi,Yes,UPI
2253,Chennai,No,UPI
2254,Bangalore,No,Card
2255,Mumbai,Yes,UPI
2256,Chennai,Yes,Card
2257,Hyderabad,No,COD
2258,Mumbai,No,Card
2259,Bangalore,Yes,UPI
2260,Delhi,No,UPI
2261,Hyderabad,Yes,UPI
2262,Chennai,No,UPI
2263,Bangalore,Yes,COD
2264,Mumbai,No,Card
2265,Bangalore,Yes,COD
2266,Delhi,Yes,UPI
2267,Chennai,No,COD
2268,Mumbai,Yes,COD
2269,Mumbai,Yes,UPI
2270,Bangalore,No,COD
2271,Bangalore,Yes,Card
2272,Mumbai,No,Card
2273,Delhi,Yes,UPI
2274,Bangalore,Yes,UPI
2275,Bangalore,No,Card
2276,Delhi,Yes,Card
2277,Bangalore,No,UPI
2278,Bangalore,No,COD
2279,Mumbai,Yes,COD
2280,Hyderabad,No,UPI
2281,Mumbai,Yes,UPI
2282,Mumbai,Yes,Card
2283,Mumbai,Yes,Card
2284,Bangalore,Yes,Card
2285,Delhi,No,Card
2286,Hyderabad,No,Card
2287,Hyderabad,No,UPI
2288,Delhi,Yes,Card
2289,Hyderabad,Yes,COD
2290,Mumbai,Yes,UPI
2291,Bangalore,Yes,Card
2292,Delhi,Yes,Card
2293,Mumbai,No,COD
2294,Bangalore,Yes,UPI
2295,Bangalore,Yes,Card
2296,Delhi,Yes,COD
2297,Chennai,Yes,UPI
2298,Mumbai,No,Card
2299,Hyderabad,Yes,UPI
2300,Bangalore,No,UPI
2301,Mumbai,No,Card
2302,Bangalore,No,COD
2303,Delhi,No,UPI
2304,Hyderabad,Yes,Card
2305,Mumbai,Yes,COD
2306,Bangalore,Yes,UPI
2307,Chennai,No,UPI
2308,Bangalore,Yes,UPI
2309,Hyderabad,No,Card
2310,Mumbai,Yes,UPI
2311,Bangalore,No,Card
2312,Mumbai,No,COD
2313,Hyderabad,No,COD
2314,Hyderabad,No,Card
2315,Delhi,Yes,Card
2316,Chennai,Yes,COD
2317,Bangalore,No,COD
2318,Mumbai,Yes,Card
2319,Bangalore,Yes,COD
2320,Mumbai,No,UPI
2321,Delhi,No,UPI
2322,Chennai,No,COD
2323,Chennai,Yes,UPI
2324,Hyderabad,No,Card
2325,Delhi,No,UPI
2326,Delhi,Yes,Card
2327,Delhi,No,UPI
2328,Bangalore,Yes,Card
2329,Bangalore,Yes,Card
2330,Hyderabad,Yes,UPI
2331,Mumbai,No,UPI
2332,Delhi,Yes,COD
2333,Chennai,Yes,COD
2334,Hyderabad,Yes,COD
2335,Delhi,No,Card
2336,Hyderabad,No,UPI
2337,Bangalore,Yes,COD
2338,Chennai,Yes,Card
2339,Mumbai,No,UPI
2340,Bangalore,Yes,UPI
2341,Delhi,No,Card
2342,Bangalore,No,UPI
2343,Bangalore,No,UPI
2344,Bangalore,No,Card
2345,Hyderabad,Yes,UPI
2346,Hyderabad,Yes,COD
2347,Mumbai,Yes,Card
2348,Hyderabad,No,Card
2349,Delhi,No,Card
2350,Delhi,Yes,COD
2351,Mumbai,No,Card
2352,Mumbai,No,UPI
2353,Bangalore,Yes,COD
2354,Bangalore,Yes,COD
2355,Bangalore,No,Card
2356,Hyderabad,Yes,Card
2357,Chennai,No,Card
2358,Mumbai,No,Card
2359,Bangalore,Yes,UPI
2360,Hyderabad,Yes,Card
2361,Delhi,No,UPI
2362,Chennai,Yes,Card
2363,Mumbai,Yes,UPI
2364,Bangalore,No,COD
2365,Bangalore,No,Card
2366,Delhi,No,UPI
2367,Mumbai,Yes,UPI
2368,Chennai,Yes,UPI
2369,Hyderabad,No,COD
2370,Bangalore,Yes,COD
2371,Mumbai,Yes,UPI
2372,Mumbai,Yes,COD
2373,Bangalore,No,UPI
2374,Delhi,No,COD
2375,Bangalore,Yes,Card
2376,Hyderabad,No,UPI
2377,Hyderabad,Yes,COD
2378,Bangalore,No,Card
2379,Mumbai,Yes,COD
2380,Mumbai,Yes,Card
2381,Chennai,Yes,Card
2382,Delhi,Yes,UPI
2383,Hyderabad,No,UPI
2384,Bangalore,Yes,UPI
2385,Delhi,No,UPI
2386,Chennai,Yes,UPI
2387,Chennai,Yes,COD
2388,Bangalore,No,Card
2389,Bangalore,No,Card
2390,Bangalore,No,UPI
2391,Chennai,No,UPI
2392,Delhi,Yes,Card
2393,Delhi,Yes,COD
2394,Hyderabad,No,Card
2395,Bangalore,Yes,UPI
2396,Hyderabad,Yes,Card
2397,Hyderabad,No,Card
2398,Delhi,No,UPI
2399,Bangalore,No,UPI
2400,Chennai,Yes,COD
2401,Chennai,Yes,UPI
2402,Bangalore,No,COD
2403,Delhi,Yes,UPI
2404,Delhi,No,UPI
2405,Delhi,Yes,Card
2406,Delhi,No,COD
2407,Bangalore,Yes,Card
2408,Bangalore,Yes,COD
2409,Delhi,No,Card
2410,Bangalore,No,UPI
2411,Mumbai,No,Card
2412,Bangalore,No,UPI
2413,Mumbai,No,UPI
2414,Mumbai,Yes,UPI
2415,Mumbai,No,UPI
2416,Mumbai,Yes,UPI
2417,Mumbai,No,Card
2418,Bangalore,No,Card
2419,Hyderabad,No,UPI
2420,Hyderabad,Yes,Card
2421,Delhi,Yes,UPI
2422,Bangalore,Yes,Card
2423,Delhi,No,Card
2424,Hyderabad,No,Card
2425,Chennai,Yes,Card
2426,Chennai,No,Card
2427,Hyderabad,No,UPI
2428,Hyderabad,No,COD
2429,Hyderabad,No,COD
2430,Hyderabad,No,COD
2431,Chennai,Yes,Card
2432,Mumbai,No,UPI
2433,Bangalore,No,Card
2434,Mumbai,Yes,UPI
2435,Bangalore,No,COD
2436,Chennai,Yes,Card
2437,Delhi,Yes,Card
2438,Chennai,No,Card
2439,Delhi,No,Card
2440,Bangalore,Yes,Card
2441,Chennai,No,Card
2442,Bangalore,Yes,COD
2443,Delhi,Yes,UPI
2444,Mumbai,Yes,UPI
2445,Hyderabad,Yes,COD
2446,Mumbai,Yes,UPI
2447,Hyderabad,Yes,UPI
2448,Hyderabad,Yes,Card
2449,Chennai,No,Card
2450,Hyderabad,Yes,Card
2451,Mumbai,Yes,COD
2452,Mumbai,No,Card
2453,Mumbai,Yes,Card
2454,Hyderabad,No,Card
2455,Delhi,No,UPI
2456,Delhi,No,COD
2457,Delhi,Yes,Card
2458,Delhi,No,UPI
2459,Hyderabad,No,Card
2460,Delhi,Yes,UPI
2461,Delhi,Yes,COD
2462,Hyderabad,Yes,UPI
2463,Mumbai,No,Card
2464,Bangalore,Yes,UPI
2465,Bangalore,No,Card
2466,Mumbai,Yes,Card
2467,Delhi,Yes,Card
2468,Bangalore,Yes,Card
2469,Bangalore,Yes,UPI
2470,Bangalore,Yes,COD
2471,Mumbai,Yes,COD
2472,Chennai,No,UPI
2473,Delhi,Yes,UPI
2474,Hyderabad,Yes,Card
2475,Chennai,Yes,COD
2476,Delhi,Yes,COD
2477,Delhi,Yes,UPI
2478,Hyderabad,Yes,Card
2479,Delhi,No,UPI
2480,Hyderabad,Yes,COD
2481,Delhi,Yes,UPI
2482,Chennai,Yes,COD
2483,Delhi,Yes,UPI
2484,Mumbai,No,UPI
2485,Delhi,Yes,UPI
2486,Mumbai,No,Card
2487,Hyderabad,No,COD
2488,Bangalore,Yes,Card
2489,Hyderabad,Yes,COD
2490,Delhi,Yes,UPI
2491,Bangalore,No,Card
2492,Bangalore,Yes,COD
2493,Bangalore,Yes,COD
2494,Delhi,No,UPI
2495,Delhi,Yes,COD
2496,Delhi,Yes,Card
2497,Mumbai,Yes,UPI
2498,Delhi,No,COD
2499,Hyderabad,Yes,UPI
2500,Mumbai,No,UPI
2501,Bangalore,No,UPI
2502,Chennai,Yes,Card
2503,Delhi,No,COD
2504,Delhi,No,UPI
2505,Chennai,Yes,Card
2506,Hyderabad,No,UPI
2507,Bangalore,No,UPI
2508,Delhi,Yes,COD
2509,Mumbai,Yes,UPI
2510,Hyderabad,Yes,UPI
2511,Hyderabad,No,UPI
2512,Mumbai,No,Card
2513,Mumbai,Yes,UPI
2514,Mumbai,No,Card
2515,Mumbai,Yes,UPI
2516,Delhi,No,UPI
2517,Delhi,Yes,COD
2518,Chennai,Yes,COD
2519,Mumbai,No,UPI
2520,Delhi,Yes,UPI
2521,Delhi,No,UPI
2522,Delhi,No,Card
2523,Delhi,Yes,Card
2524,Delhi,No,COD
2525,Mumbai,Yes,UPI
2526,Mumbai,Yes,UPI
2527,Hyderabad,Yes,Card
2528,Chennai,Yes,UPI
2529,Bangalore,No,UPI
2530,Delhi,No,UPI
2531,Hyderabad,No,UPI
2532,Mumbai,Yes,UPI
2533,Mumbai,Yes,COD
2534,Mumbai,No,UPI
2535,Hyderabad,No,COD
2536,Bangalore,No,UPI
2537,Delhi,Yes,UPI
2538,Hyderabad,No,UPI
2539,Delhi,Yes,Card
2540,Chennai,Yes,Card
2541,Chennai,No,UPI
2542,Mumbai,No,UPI
2543,Delhi,No,Card
2544,Bangalore,No,UPI
2545,Chennai,Yes,Card
2546,Delhi,No,Card
2547,Delhi,Yes,UPI
2548,Mumbai,Yes,UPI
2549,Mumbai,Yes,Card
2550,Bangalore,Yes,Card
2551,Delhi,No,UPI
2552,Mumbai,Yes,Card
2553,Chennai,No,COD
2554,Hyderabad,Yes,Card
2555,Chennai,Yes,COD
2556,Delhi,Yes,UPI
2557,Delhi,No,UPI
2558,Hyderabad,Yes,Card
2559,Delhi,No,UPI
2560,Mumbai,Yes,Card
2561,Chennai,Yes,UPI
2562,Delhi,Yes,UPI
2563,Delhi,Yes,COD
2564,Delhi,Yes,Card
2565,Mumbai,Yes,UPI
2566,Chennai,Yes,UPI
2567,Delhi,No,COD
2568,Bangalore,No,Card
2569,Bangalore,Yes,UPI
2570,Chennai,Yes,Card
2571,Delhi,Yes,UPI
2572,Hyderabad,Yes,Card
2573,Bangalore,Yes,COD
2574,Mumbai,Yes,UPI
2575,Delhi,No,Card
2576,Hyderabad,Yes,Card
2577,Chennai,No,UPI
2578,Delhi,No,Card
2579,Mumbai,Yes,UPI
2580,Bangalore,Yes,Card
2581,Hyderabad,Yes,UPI
2582,Chennai,No,Card
2583,Chennai,Yes,Card
2584,Delhi,No,COD
2585,Mumbai,Yes,Card
2586,Hyderabad,No,Card
2587,Hyderabad,Yes,COD
2588,Chennai,Yes,UPI
2589,Chennai,Yes,UPI
2590,Mumbai,No,UPI
2591,Hyderabad,No,UPI
2592,Hyderabad,Yes,UPI
2593,Delhi,Yes,UPI
2594,Hyderabad,Yes,UPI
2595,Bangalore,No,UPI
2596,Delhi,Yes,UPI
2597,Chennai,No,Card
2598,Delhi,Yes,Card
2599,Mumbai,No,UPI
2600,Mumbai,No,COD
2601,Bangalore,No,COD
2602,Chennai,No,COD
2603,Chennai,No,UPI
2604,Bangalore,Yes,UPI
2605,Chennai,Yes,UPI
2606,Hyderabad,Yes,UPI
2607,Chennai,No,Card
2608,Hyderabad,Yes,Card
2609,Chennai,Yes,COD
2610,Delhi,Yes,COD
2611,Mumbai,Yes,UPI
2612,Mumbai,Yes,Card
2613,Delhi,Yes,COD
2614,Delhi,Yes,UPI
2615,Hyderabad,No,UPI
2616,Mumbai,No,Card
2617,Mumbai,Yes,UPI
2618,Delhi,Yes,UPI
2619,Delhi,No,Card
2620,Chennai,Yes,UPI
2621,Mumbai,No,Card
2622,Hyderabad,Yes,UPI
2623,Hyderabad,Yes,Card
2624,Hyderabad,Yes,UPI
2625,Delhi,Yes,Card
2626,Bangalore,No,UPI
2627,Hyderabad,Yes,UPI
2628,Hyderabad,No,UPI
2629,Bangalore,No,Card
2630,Bangalore,No,COD
2631,Delhi,No,Card
2632,Chennai,No,Card
2633,Bangalore,No,UPI
2634,Bangalore,No,UPI
2635,Bangalore,Yes,UPI
2636,Bangalore,No,COD
2637,Chennai,Yes,COD
2638,Mumbai,Yes,Card
2639,Delhi,No,UPI
2640,Mumbai,Yes,Card
2641,Mumbai,Yes,UPI
2642,Mumbai,Yes,Card
2643,Mumbai,No,Card
2644,Delhi,No,UPI
2645,Chennai,No,Card
2646,Hyderabad,No,COD
2647,Delhi,Yes,Card
2648,Delhi,No,Card
2649,Bangalore,Yes,UPI
2650,Chennai,No,Card
2651,Hyderabad,Yes,Card
2652,Delhi,Yes,Card
2653,Bangalore,Yes,COD
2654,Bangalore,No,COD
2655,Mumbai,No,COD
2656,Bangalore,No,UPI
2657,Delhi,Yes,UPI
2658,Hyderabad,Yes,Card
2659,Bangalore,Yes,Card
2660,Chennai,No,UPI
2661,Hyderabad,Yes,UPI
2662,Delhi,Yes,Card
2663,Bangalore,No,COD
2664,Bangalore,No,UPI
2665,Bangalore,Yes,UPI
2666,Mumbai,No,COD
2667,Delhi,Yes,Card
2668,Mumbai,No,COD
2669,Mumbai,No,UPI
2670,Delhi,No,UPI
2671,Hyderabad,Yes,UPI
2672,Delhi,Yes,COD
2673,Mumbai,No,UPI
2674,Mumbai,No,COD
2675,Mumbai,No,UPI
2676,Mumbai,Yes,UPI
2677,Delhi,Yes,UPI
2678,Delhi,Yes,COD
2679,Hyderabad,Yes,COD
2680,Delhi,Yes,COD
2681,Delhi,Yes,COD
2682,Bangalore,Yes,COD
2683,Delhi,Yes,COD
2684,Mumbai,Yes,Card
2685,Bangalore,Yes,Card
2686,Mumbai,No,COD
2687,Mumbai,No,Card
2688,Bangalore,Yes,UPI
2689,Hyderabad,Yes,UPI
2690,Hyderabad,Yes,UPI
2691,Mumbai,Yes,UPI
2692,Hyderabad,Yes,UPI
2693,Mumbai,Yes,UPI
2694,Mumbai,Yes,UPI
2695,Mumbai,Yes,UPI
2696,Mumbai,No,Card
2697,Hyderabad,Yes,UPI
2698,Delhi,Yes,UPI
2699,Mumbai,Yes,COD
2700,Bangalore,No,Card
2701,Mumbai,No,UPI
2702,Chennai,No,COD
2703,Delhi,No,UPI
2704,Chennai,Yes,Card
2705,Bangalore,Yes,UPI
2706,Hyderabad,Yes,UPI
2707,Bangalore,Yes,COD
2708,Hyderabad,Yes,Card
2709,Delhi,Yes,UPI
2710,Mumbai,Yes,UPI
2711,Delhi,No,COD
2712,Delhi,Yes,UPI
2713,Hyderabad,No,Card
2714,Delhi,No,UPI
2715,Hyderabad,Yes,COD
2716,Delhi,Yes,Card
2717,Mumbai,Yes,UPI
2718,Hyderabad,Yes,UPI
2719,Mumbai,Yes,UPI
2720,Bangalore,No,UPI
2721,Mumbai,No,UPI
2722,Hyderabad,Yes,Card
2723,Bangalore,Yes,UPI
2724,Chennai,Yes,Card
2725,Delhi,No,Card
2726,Hyderabad,Yes,COD
2727,Delhi,No,UPI
2728,Bangalore,Yes,UPI
2729,Delhi,Yes,UPI
2730,Chennai,No,Card
2731,Mumbai,Yes,UPI
2732,Hyderabad,No,UPI
2733,Mumbai,No,UPI
2734,Chennai,Yes,Card
2735,Mumbai,Yes,UPI
2736,Bangalore,No,COD
2737,Mumbai,No,UPI
2738,Bangalore,No,Card
2739,Delhi,Yes,COD
2740,Mumbai,Yes,COD
2741,Chennai,Yes,Card
2742,Hyderabad,No,Card
2743,Chennai,Yes,UPI
2744,Delhi,No,UPI
2745,Bangalore,No,Card
2746,Mumbai,No,Card
2747,Delhi,Yes,Card
2748,Hyderabad,Yes,UPI
2749,Bangalore,Yes,UPI
2750,Delhi,Yes,UPI
2751,Delhi,No,COD
2752,Delhi,No,COD
2753,Mumbai,Yes,UPI
2754,Mumbai,No,COD
2755,Delhi,Yes,Card
2756,Hyderabad,Yes,Card
2757,Hyderabad,No,COD
2758,Mumbai,Yes,Card
2759,Delhi,Yes,UPI
2760,Delhi,Yes,UPI
2761,Chennai,Yes,Card
2762,Bangalore,No,UPI
2763,Bangalore,No,COD
2764,Chennai,Yes,COD
2765,Chennai,Yes,Card
2766,Delhi,Yes,Card
2767,Delhi,No,Card
2768,Mumbai,No,Card
2769,Hyderabad,No,UPI
2770,Mumbai,No,Card
2771,Bangalore,Yes,UPI
2772,Mumbai,Yes,UPI
2773,Chennai,Yes,COD
2774,Bangalore,No,UPI
2775,Mumbai,No,COD
2776,Hyderabad,No,Card
2777,Hyderabad,Yes,Card
2778,Hyderabad,No,UPI
2779,Delhi,Yes,Card
2780,Hyderabad,No,UPI
2781,Hyderabad,Yes,UPI
2782,Hyderabad,Yes,UPI
2783,Mumbai,Yes,UPI
2784,Chennai,No,COD
2785,Mumbai,No,UPI
2786,Chennai,Yes,Card
2787,Chennai,No,Card
2788,Hyderabad,Yes,UPI
2789,Delhi,Yes,UPI
2790,Bangalore,Yes,COD
2791,Hyderabad,No,UPI
2792,Delhi,No,UPI
2793,Hyderabad,Yes,Card
2794,Chennai,No,UPI
2795,Delhi,No,UPI
2796,Delhi,No,COD
2797,Chennai,No,UPI
2798,Hyderabad,No,UPI
2799,Bangalore,Yes,UPI
2800,Hyderabad,No,UPI
2801,Delhi,Yes,UPI
2802,Chennai,Yes,COD
2803,Chennai,Yes,COD
2804,Mumbai,Yes,UPI
2805,Hyderabad,Yes,UPI
2806,Hyderabad,Yes,UPI
2807,Chennai,No,UPI
2808,Hyderabad,Yes,UPI
2809,Hyderabad,No,Card
2810,Mumbai,Yes,COD
2811,Bangalore,Yes,Card
2812,Delhi,No,UPI
2813,Chennai,Yes,COD
2814,Mumbai,Yes,UPI
2815,Bangalore,Yes,Card
2816,Mumbai,Yes,Card
2817,Chennai,No,UPI
2818,Bangalore,Yes,Card
2819,Bangalore,Yes,UPI
2820,Bangalore,Yes,UPI
